proto,id
tcp,30097
tcp,30098
,30099
tcp,30100
udp,30101
unas,30102
udp,30103
tcp,30104
pipe,30105
tcp,30106
tcp,30107
udp,30108
tcp,30109
tcp,30110
tcp,30111
unas,30112
udp,30113
tcp,30114
arp,30115
,30116
tcp,30117
tcp,30118
tcp,30119
tcp,30120
tcp,30121
sdrp,30122
udp,30123
udp,30124
idpr,30125
tcp,30126
udp,30127
udp,30128
udp,30129
,30130
nsfnet-igp,30131
tcp,30132
udp,30133
udp,30134
udp,30135
tcp,30136
unas,30137
unas,30138
tcp,30139
ospf,30140
tcp,30141
tcp,30142
unas,30143
udp,30144
ipcomp,30145
tcp,30146
udp,30147
udp,30148
udp,30149
tcp,30150
tcp,30151
udp,30152
sps,30153
unas,30154
,30155
tcp,30156
,30157
tcp,30158
crtp,30159
,30160
,30161
arp,30162
udp,30163
tcp,30164
udp,30165
udp,30166
,30167
udp,30168
tcp,30169
tcp,30170
tcp,30171
ospf,30172
tcp,30173
udp,30174
secure-vmtp,30175
tcp,30176
udp,30177
tcp,30178
tcp,30179
tcp,30180
udp,30181
udp,30182
ospf,30183
udp,30184
arp,30185
tcp,30186
tcp,30187
tcp,30188
udp,30189
tcp,30190
tcp,30191
tcp,30192
tcp,30193
tcp,30194
udp,30195
tcp,30196
udp,30197
tcp,30198
idpr-cmtp,30199
tcp,30200
udp,30201
tcp,30202
udp,30203
tcp,30204
tcp,30205
tcp,30206
tcp,30207
tcp,30208
udp,30209
udp,30210
ipcomp,30211
tcp,30212
tcp,30213
udp,30214
,30215
ospf,30216
unas,30217
unas,30218
tcp,30219
tcp,30220
,30221
tcp,30222
ip,30223
udp,30224
tcp,30225
udp,30226
tcp,30227
udp,30228
tcp,30229
tcp,30230
udp,30231
tcp,30232
udp,30233
dgp,30234
udp,30235
udp,30236
tcp,30237
tcp,30238
arp,30239
udp,30240
udp,30241
tcp,30242
udp,30243
udp,30244
arp,30245
gre,30246
udp,30247
,30248
tcp,30249
udp,30250
udp,30251
udp,30252
udp,30253
udp,30254
arp,30255
unas,30256
udp,30257
tcp,30258
tcp,30259
tcp,30260
tcp,30261
tcp,30262
tcp,30263
udp,30264
ipv6,30265
udp,30266
ospf,30267
udp,30268
tcp,30269
udp,30270
tcp,30271
udp,30272
udp,30273
udp,30274
tcp,30275
udp,30276
udp,30277
skip,30278
udp,30279
tcp,30280
,30281
udp,30282
udp,30283
tcp,30284
,30285
udp,30286
udp,30287
tcp,30288
tcp,30289
udp,30290
udp,30291
udp,30292
tcp,30293
udp,30294
tcp,30295
tcp,30296
tcp,30297
argus,30298
tcp,30299
udp,30300
br-sat-mon,30301
tcp,30302
tcp,30303
udp,30304
tcp,30305
ospf,30306
udp,30307
udp,30308
udp,30309
tcp,30310
udp,30311
udp,30312
tcp,30313
udp,30314
tcp,30315
tcp,30316
udp,30317
tcp,30318
tcp,30319
udp,30320
tcp,30321
tcp,30322
arp,30323
unas,30324
udp,30325
,30326
tcp,30327
udp,30328
tcp,30329
unas,30330
udp,30331
cpnx,30332
tcp,30333
tcp,30334
unas,30335
udp,30336
tcp,30337
tcp,30338
udp,30339
tcp,30340
udp,30341
tcp,30342
udp,30343
udp,30344
udp,30345
a/n,30346
tcp,30347
tcp,30348
arp,30349
unas,30350
tcp,30351
udp,30352
vrrp,30353
udp,30354
unas,30355
udp,30356
udp,30357
tcp,30358
tcp,30359
udp,30360
tcp,30361
,30362
udp,30363
udp,30364
sep,30365
tcp,30366
tcp,30367
udp,30368
arp,30369
tcp,30370
tcp,30371
udp,30372
tcp,30373
tcp,30374
tcp,30375
unas,30376
udp,30377
udp,30378
udp,30379
udp,30380
udp,30381
udp,30382
tcp,30383
udp,30384
udp,30385
chaos,30386
udp,30387
udp,30388
tcp,30389
udp,30390
tcp,30391
tcp,30392
tcp,30393
tcp,30394
udp,30395
unas,30396
tcp,30397
udp,30398
tcp,30399
,30400
tcp,30401
udp,30402
tcp,30403
tcp,30404
tcp,30405
pup,30406
udp,30407
udp,30408
tcp,30409
udp,30410
udp,30411
udp,30412
tcp,30413
udp,30414
netblt,30415
tcp,30416
tcp,30417
tcp,30418
tcp,30419
tcp,30420
udp,30421
,30422
tcp,30423
udp,30424
udp,30425
udp,30426
tcp,30427
tp++,30428
udp,30429
tcp,30430
tcp,30431
udp,30432
udp,30433
tcp,30434
tcp,30435
tcp,30436
,30437
udp,30438
,30439
unas,30440
udp,30441
unas,30442
ptp,30443
tcp,30444
udp,30445
udp,30446
udp,30447
ospf,30448
arp,30449
tcp,30450
tcp,30451
tcp,30452
tcp,30453
tcp,30454
tcp,30455
udp,30456
tcp,30457
udp,30458
tcp,30459
tcp,30460
udp,30461
udp,30462
tcp,30463
tcp,30464
pnni,30465
unas,30466
udp,30467
tcp,30468
tp++,30469
tcp,30470
tcp,30471
ipv6-route,30472
udp,30473
udp,30474
udp,30475
udp,30476
sun-nd,30477
tcp,30478
tcp,30479
tcp,30480
udp,30481
udp,30482
unas,30483
udp,30484
udp,30485
tcp,30486
unas,30487
iplt,30488
udp,30489
unas,30490
tcp,30491
udp,30492
unas,30493
tcp,30494
tcp,30495
tcp,30496
arp,30497
udp,30498
tcp,30499
tcp,30500
tcp,30501
udp,30502
udp,30503
tcp,30504
tcp,30505
tcf,30506
tcp,30507
udp,30508
tcp,30509
udp,30510
unas,30511
,30512
udp,30513
unas,30514
udp,30515
udp,30516
tcp,30517
tcp,30518
udp,30519
fc,30520
udp,30521
udp,30522
vmtp,30523
tcp,30524
tcp,30525
tcp,30526
tcp,30527
,30528
udp,30529
tcp,30530
udp,30531
udp,30532
udp,30533
udp,30534
rvd,30535
tcp,30536
udp,30537
udp,30538
udp,30539
tcp,30540
udp,30541
udp,30542
ospf,30543
tcp,30544
qnx,30545
tcp,30546
udp,30547
udp,30548
udp,30549
,30550
tcp,30551
tcp,30552
tcp,30553
tcp,30554
udp,30555
udp,30556
udp,30557
tcp,30558
tcp,30559
udp,30560
tcp,30561
udp,30562
tcp,30563
tcp,30564
tlsp,30565
,30566
tcp,30567
arp,30568
,30569
udp,30570
udp,30571
tcp,30572
tcp,30573
udp,30574
udp,30575
udp,30576
tcp,30577
unas,30578
tcp,30579
udp,30580
tcp,30581
udp,30582
unas,30583
tcp,30584
unas,30585
tcp,30586
tcp,30587
unas,30588
udp,30589
udp,30590
tcp,30591
udp,30592
udp,30593
dgp,30594
udp,30595
tcp,30596
udp,30597
tcp,30598
sun-nd,30599
tcp,30600
tcp,30601
tcp,30602
tcp,30603
udp,30604
tcp,30605
tcp,30606
tcp,30607
unas,30608
udp,30609
tcp,30610
udp,30611
tcp,30612
snp,30613
udp,30614
arp,30615
udp,30616
udp,30617
tcp,30618
tcp,30619
tcp,30620
udp,30621
tcp,30622
udp,30623
tcp,30624
udp,30625
udp,30626
udp,30627
udp,30628
tcp,30629
tcp,30630
tcp,30631
tlsp,30632
tcp,30633
tcp,30634
tcp,30635
udp,30636
tcp,30637
tcp,30638
tcp,30639
tcp,30640
,30641
tcp,30642
udp,30643
udp,30644
tcp,30645
udp,30646
udp,30647
tcp,30648
udp,30649
tcp,30650
tcp,30651
xtp,30652
udp,30653
tcp,30654
udp,30655
tcp,30656
udp,30657
udp,30658
udp,30659
tcp,30660
tcp,30661
udp,30662
udp,30663
tcp,30664
tcp,30665
tcp,30666
ospf,30667
sccopmce,30668
unas,30669
udp,30670
ospf,30671
ipv6,30672
tcp,30673
udp,30674
tcp,30675
udp,30676
tcp,30677
,30678
udp,30679
tcp,30680
dgp,30681
udp,30682
tcp,30683
tcp,30684
udp,30685
udp,30686
tcp,30687
udp,30688
arp,30689
tcp,30690
fc,30691
tcp,30692
udp,30693
udp,30694
tcp,30695
sctp,30696
udp,30697
tcp,30698
tcp,30699
tcp,30700
tcp,30701
tcp,30702
udp,30703
tcp,30704
tcp,30705
tcp,30706
udp,30707
tcp,30708
idpr,30709
udp,30710
unas,30711
unas,30712
unas,30713
tcp,30714
tcp,30715
udp,30716
udp,30717
vmtp,30718
udp,30719
,30720
tcp,30721
sep,30722
iso-tp4,30723
tcp,30724
tcp,30725
pgm,30726
udp,30727
udp,30728
udp,30729
tcp,30730
tcp,30731
udp,30732
tcp,30733
tcp,30734
tcp,30735
tcp,30736
udp,30737
udp,30738
tcp,30739
udp,30740
udp,30741
udp,30742
tcp,30743
tcp,30744
tcp,30745
tcp,30746
tcp,30747
cpnx,30748
udp,30749
tcp,30750
udp,30751
tcp,30752
ipv6,30753
ospf,30754
tcp,30755
,30756
udp,30757
,30758
tcp,30759
tcp,30760
tcp,30761
tcp,30762
tcp,30763
,30764
tcp,30765
udp,30766
unas,30767
udp,30768
tcp,30769
tcp,30770
tcp,30771
udp,30772
udp,30773
,30774
udp,30775
tcp,30776
,30777
tcp,30778
tcp,30779
udp,30780
tcp,30781
udp,30782
tcp,30783
tcp,30784
udp,30785
tcp,30786
tcp,30787
tcp,30788
udp,30789
tcp,30790
tcp,30791
,30792
tcp,30793
udp,30794
udp,30795
tcp,30796
udp,30797
arp,30798
udp,30799
tcp,30800
tcp,30801
udp,30802
unas,30803
,30804
secure-vmtp,30805
,30806
,30807
udp,30808
unas,30809
tcp,30810
tcp,30811
tcp,30812
udp,30813
unas,30814
tcp,30815
,30816
udp,30817
udp,30818
udp,30819
unas,30820
udp,30821
unas,30822
crudp,30823
tcp,30824
dcn,30825
tcp,30826
udp,30827
udp,30828
udp,30829
tcp,30830
,30831
tcp,30832
udp,30833
tcp,30834
udp,30835
udp,30836
ggp,30837
udp,30838
udp,30839
tcp,30840
tcp,30841
tcp,30842
tcp,30843
tcp,30844
ipv6-opts,30845
udp,30846
tcp,30847
tcp,30848
udp,30849
tcp,30850
tcp,30851
ipx-n-ip,30852
udp,30853
udp,30854
udp,30855
tcp,30856
udp,30857
,30858
tcp,30859
udp,30860
tcp,30861
tcp,30862
udp,30863
,30864
stp,30865
tcp,30866
udp,30867
udp,30868
tcp,30869
tcp,30870
,30871
tcp,30872
unas,30873
tcp,30874
udp,30875
tcp,30876
udp,30877
udp,30878
udp,30879
tcp,30880
unas,30881
udp,30882
udp,30883
tcp,30884
pipe,30885
tcp,30886
tcp,30887
sctp,30888
udp,30889
,30890
udp,30891
udp,30892
tcp,30893
tcp,30894
udp,30895
tcp,30896
tcp,30897
tcp,30898
udp,30899
tcp,30900
tcp,30901
tcp,30902
ipv6-no,30903
udp,30904
tcp,30905
unas,30906
tcp,30907
ospf,30908
leaf-2,30909
tcp,30910
unas,30911
udp,30912
udp,30913
unas,30914
udp,30915
tcp,30916
unas,30917
udp,30918
unas,30919
udp,30920
,30921
tcp,30922
tcp,30923
tcp,30924
unas,30925
tcp,30926
tcp,30927
udp,30928
tcp,30929
tcp,30930
trunk-2,30931
prm,30932
tcp,30933
,30934
,30935
udp,30936
tcp,30937
udp,30938
tcp,30939
arp,30940
tcp,30941
tcp,30942
,30943
unas,30944
udp,30945
udp,30946
tcp,30947
udp,30948
,30949
tcp,30950
tcp,30951
dgp,30952
udp,30953
tcp,30954
tcp,30955
tcp,30956
,30957
udp,30958
tcp,30959
tcp,30960
udp,30961
tcp,30962
udp,30963
udp,30964
udp,30965
unas,30966
tcp,30967
udp,30968
arp,30969
tcp,30970
udp,30971
udp,30972
udp,30973
unas,30974
udp,30975
tcp,30976
i-nlsp,30977
tcp,30978
ospf,30979
bna,30980
igp,30981
tcp,30982
tcp,30983
udp,30984
tcp,30985
unas,30986
tcp,30987
tcp,30988
tcp,30989
udp,30990
udp,30991
arp,30992
udp,30993
tcp,30994
udp,30995
ospf,30996
tcp,30997
udp,30998
udp,30999
tcp,31000
tcp,31001
sat-expak,31002
unas,31003
udp,31004
,31005
udp,31006
tcp,31007
udp,31008
udp,31009
tcp,31010
tcp,31011
udp,31012
tcp,31013
udp,31014
udp,31015
sctp,31016
,31017
unas,31018
tcp,31019
tcp,31020
udp,31021
udp,31022
tcp,31023
udp,31024
tcp,31025
udp,31026
udp,31027
tcp,31028
tcp,31029
tcp,31030
udp,31031
tcp,31032
tcp,31033
rsvp,31034
arp,31035
tcp,31036
udp,31037
tcp,31038
udp,31039
tcp,31040
nsfnet-igp,31041
udp,31042
tcp,31043
udp,31044
udp,31045
udp,31046
tcp,31047
udp,31048
,31049
tcp,31050
idpr,31051
udp,31052
tcp,31053
udp,31054
tcp,31055
tcp,31056
arp,31057
udp,31058
tcp,31059
unas,31060
tcp,31061
unas,31062
unas,31063
tcp,31064
pup,31065
udp,31066
tcp,31067
udp,31068
udp,31069
udp,31070
unas,31071
tcp,31072
udp,31073
udp,31074
tcp,31075
udp,31076
sprite-rpc,31077
udp,31078
tcp,31079
tcp,31080
unas,31081
udp,31082
udp,31083
udp,31084
udp,31085
udp,31086
udp,31087
udp,31088
udp,31089
udp,31090
tcp,31091
tcp,31092
tcp,31093
tcp,31094
tcp,31095
udp,31096
tcp,31097
udp,31098
udp,31099
udp,31100
tcp,31101
trunk-1,31102
,31103
udp,31104
tcp,31105
udp,31106
udp,31107
udp,31108
unas,31109
rsvp,31110
udp,31111
udp,31112
tcp,31113
unas,31114
udp,31115
tcp,31116
unas,31117
,31118
arp,31119
tcp,31120
xtp,31121
udp,31122
udp,31123
udp,31124
udp,31125
udp,31126
il,31127
udp,31128
tcp,31129
udp,31130
tcp,31131
arp,31132
il,31133
tcp,31134
tcp,31135
,31136
udp,31137
tcp,31138
udp,31139
udp,31140
tcp,31141
udp,31142
udp,31143
tcp,31144
tcp,31145
udp,31146
ip,31147
tcp,31148
udp,31149
tcp,31150
udp,31151
ospf,31152
tcp,31153
tcp,31154
tcp,31155
udp,31156
fire,31157
tcp,31158
udp,31159
udp,31160
tcp,31161
tcp,31162
,31163
udp,31164
udp,31165
tcp,31166
tcp,31167
tcp,31168
udp,31169
udp,31170
tcp,31171
igp,31172
sctp,31173
vines,31174
tcp,31175
udp,31176
tcp,31177
ospf,31178
tcp,31179
tcp,31180
udp,31181
tcp,31182
tcp,31183
tcp,31184
udp,31185
tcp,31186
tcp,31187
tcp,31188
tcp,31189
tcp,31190
udp,31191
tcp,31192
udp,31193
udp,31194
tcp,31195
tcp,31196
tcp,31197
tcp,31198
udp,31199
tcp,31200
udp,31201
udp,31202
tcp,31203
udp,31204
,31205
udp,31206
tcp,31207
udp,31208
udp,31209
tcp,31210
tcp,31211
udp,31212
tcp,31213
udp,31214
tcp,31215
tcp,31216
etherip,31217
udp,31218
udp,31219
tcp,31220
udp,31221
tcp,31222
xns-idp,31223
tcp,31224
unas,31225
udp,31226
udp,31227
tcp,31228
tcp,31229
tcp,31230
tcp,31231
udp,31232
prm,31233
tcp,31234
tcp,31235
udp,31236
tcp,31237
udp,31238
udp,31239
tcp,31240
udp,31241
arp,31242
udp,31243
tcp,31244
sctp,31245
tcp,31246
udp,31247
udp,31248
udp,31249
larp,31250
udp,31251
tcp,31252
udp,31253
udp,31254
udp,31255
,31256
udp,31257
tcp,31258
wb-mon,31259
tcp,31260
udp,31261
udp,31262
tcp,31263
udp,31264
,31265
,31266
br-sat-mon,31267
tcp,31268
udp,31269
tcp,31270
tcp,31271
tcp,31272
udp,31273
tcp,31274
udp,31275
udp,31276
tcp,31277
udp,31278
udp,31279
udp,31280
udp,31281
udp,31282
scps,31283
udp,31284
udp,31285
tcp,31286
ospf,31287
unas,31288
arp,31289
tcp,31290
,31291
udp,31292
udp,31293
tcp,31294
udp,31295
tcp,31296
udp,31297
udp,31298
udp,31299
tcp,31300
ip,31301
udp,31302
,31303
udp,31304
tcp,31305
unas,31306
udp,31307
tcp,31308
unas,31309
unas,31310
udp,31311
tcp,31312
udp,31313
tcp,31314
tcp,31315
udp,31316
udp,31317
unas,31318
tcp,31319
tcp,31320
mobile,31321
tcp,31322
tcp,31323
tcp,31324
tcp,31325
unas,31326
udp,31327
udp,31328
udp,31329
tcp,31330
udp,31331
udp,31332
udp,31333
unas,31334
udp,31335
unas,31336
udp,31337
udp,31338
ipcomp,31339
,31340
udp,31341
tcp,31342
leaf-1,31343
tcp,31344
udp,31345
tcp,31346
tcp,31347
tcp,31348
tcp,31349
udp,31350
unas,31351
tcp,31352
tcp,31353
tcp,31354
udp,31355
tcp,31356
tcp,31357
tcp,31358
tcp,31359
udp,31360
udp,31361
ipv6,31362
udp,31363
idrp,31364
tcp,31365
tcp,31366
,31367
scps,31368
tcp,31369
udp,31370
tcp,31371
udp,31372
udp,31373
,31374
,31375
udp,31376
udp,31377
tcp,31378
tcp,31379
udp,31380
,31381
udp,31382
udp,31383
udp,31384
,31385
udp,31386
tcp,31387
udp,31388
udp,31389
udp,31390
tcp,31391
tcp,31392
udp,31393
udp,31394
tcp,31395
udp,31396
udp,31397
tcf,31398
tcp,31399
tcp,31400
udp,31401
udp,31402
udp,31403
tcp,31404
netblt,31405
mtp,31406
tcp,31407
udp,31408
tcp,31409
tcp,31410
dcn,31411
udp,31412
udp,31413
udp,31414
udp,31415
unas,31416
tcp,31417
nsfnet-igp,31418
udp,31419
tcp,31420
tcp,31421
tcp,31422
udp,31423
tcp,31424
tcp,31425
udp,31426
udp,31427
udp,31428
udp,31429
udp,31430
tcp,31431
tcp,31432
udp,31433
udp,31434
udp,31435
tcp,31436
tcp,31437
udp,31438
,31439
tcp,31440
tcp,31441
tcp,31442
udp,31443
tcp,31444
tcp,31445
unas,31446
tcp,31447
udp,31448
leaf-2,31449
udp,31450
tcp,31451
udp,31452
tcp,31453
tcp,31454
tcp,31455
udp,31456
udp,31457
tcp,31458
pnni,31459
tcp,31460
unas,31461
tcp,31462
udp,31463
unas,31464
udp,31465
udp,31466
tcp,31467
arp,31468
scps,31469
udp,31470
tcp,31471
nvp,31472
unas,31473
udp,31474
tcp,31475
tcp,31476
udp,31477
tcp,31478
tcp,31479
udp,31480
,31481
tcp,31482
udp,31483
udp,31484
udp,31485
udp,31486
unas,31487
tcp,31488
tcp,31489
tcp,31490
udp,31491
udp,31492
udp,31493
unas,31494
udp,31495
,31496
tcp,31497
unas,31498
tcp,31499
udp,31500
udp,31501
udp,31502
udp,31503
udp,31504
udp,31505
udp,31506
,31507
tcp,31508
tcp,31509
tcp,31510
tcp,31511
unas,31512
udp,31513
udp,31514
sctp,31515
tcp,31516
tcp,31517
udp,31518
tcp,31519
udp,31520
udp,31521
tcp,31522
tcp,31523
encap,31524
tcp,31525
tcp,31526
tcp,31527
udp,31528
tcp,31529
cbt,31530
udp,31531
tcp,31532
tcp,31533
tcp,31534
udp,31535
tcp,31536
tcp,31537
tcp,31538
ospf,31539
udp,31540
tcp,31541
unas,31542
tcp,31543
udp,31544
l2tp,31545
tcp,31546
udp,31547
tcp,31548
tcp,31549
udp,31550
cpnx,31551
udp,31552
unas,31553
unas,31554
tcp,31555
udp,31556
tcp,31557
,31558
udp,31559
udp,31560
i-nlsp,31561
udp,31562
unas,31563
tcp,31564
udp,31565
udp,31566
udp,31567
tcp,31568
tcp,31569
udp,31570
,31571
udp,31572
unas,31573
arp,31574
tcp,31575
arp,31576
sat-expak,31577
arp,31578
udp,31579
udp,31580
udp,31581
tcp,31582
tcp,31583
udp,31584
udp,31585
udp,31586
udp,31587
tcp,31588
udp,31589
udp,31590
tcp,31591
tcp,31592
udp,31593
tcp,31594
tcp,31595
udp,31596
udp,31597
tcp,31598
tcp,31599
tcp,31600
udp,31601
tcf,31602
udp,31603
tcp,31604
udp,31605
tcp,31606
tcp,31607
udp,31608
unas,31609
tcp,31610
udp,31611
udp,31612
tcp,31613
udp,31614
unas,31615
tcp,31616
tcp,31617
unas,31618
unas,31619
tcp,31620
tcp,31621
unas,31622
unas,31623
tcp,31624
,31625
udp,31626
udp,31627
mobile,31628
tcp,31629
udp,31630
ospf,31631
ospf,31632
tcp,31633
unas,31634
udp,31635
udp,31636
udp,31637
tcp,31638
tcp,31639
udp,31640
tcp,31641
fc,31642
udp,31643
tcp,31644
,31645
udp,31646
udp,31647
tcp,31648
tcp,31649
tcp,31650
tcp,31651
udp,31652
tcp,31653
tcp,31654
swipe,31655
udp,31656
udp,31657
tcp,31658
udp,31659
tcp,31660
udp,31661
ospf,31662
tcp,31663
tcp,31664
udp,31665
tcp,31666
ospf,31667
chaos,31668
udp,31669
tcp,31670
,31671
udp,31672
udp,31673
,31674
unas,31675
tcp,31676
tcp,31677
tcp,31678
udp,31679
tcp,31680
unas,31681
tcp,31682
udp,31683
tcp,31684
udp,31685
arp,31686
unas,31687
arp,31688
udp,31689
tcp,31690
udp,31691
udp,31692
tcp,31693
udp,31694
ipv6-opts,31695
udp,31696
,31697
tcp,31698
,31699
tcp,31700
tcp,31701
any,31702
udp,31703
udp,31704
udp,31705
tcp,31706
udp,31707
tcp,31708
sat-expak,31709
udp,31710
,31711
sep,31712
ipcv,31713
udp,31714
sctp,31715
tcp,31716
tcp,31717
udp,31718
tcp,31719
tcp,31720
tcp,31721
tcp,31722
udp,31723
tcp,31724
udp,31725
,31726
unas,31727
udp,31728
,31729
udp,31730
udp,31731
,31732
tcp,31733
tcp,31734
pim,31735
mtp,31736
udp,31737
tcp,31738
arp,31739
tcp,31740
udp,31741
tcp,31742
tcp,31743
unas,31744
tcp,31745
udp,31746
il,31747
tcp,31748
udp,31749
tcp,31750
tcp,31751
ospf,31752
tcp,31753
tcp,31754
udp,31755
tcp,31756
tcp,31757
,31758
tcp,31759
ospf,31760
cbt,31761
udp,31762
,31763
tcp,31764
tcp,31765
tcp,31766
udp,31767
udp,31768
tcp,31769
udp,31770
tcp,31771
tcp,31772
udp,31773
,31774
udp,31775
unas,31776
tcp,31777
udp,31778
,31779
udp,31780
udp,31781
tcp,31782
udp,31783
tcp,31784
vmtp,31785
arp,31786
,31787
udp,31788
udp,31789
udp,31790
udp,31791
tcp,31792
ggp,31793
udp,31794
sep,31795
udp,31796
tcp,31797
udp,31798
udp,31799
tcp,31800
tcp,31801
tcp,31802
tcp,31803
tcp,31804
tcp,31805
tcp,31806
secure-vmtp,31807
udp,31808
tcp,31809
tcp,31810
tcp,31811
udp,31812
,31813
tcp,31814
udp,31815
tcp,31816
tcp,31817
tcp,31818
udp,31819
arp,31820
,31821
tcp,31822
unas,31823
udp,31824
tcp,31825
udp,31826
,31827
tcp,31828
udp,31829
unas,31830
unas,31831
tcp,31832
tcp,31833
tcp,31834
udp,31835
tcp,31836
tcp,31837
tcp,31838
tcp,31839
tcp,31840
udp,31841
unas,31842
ipv6-no,31843
tcp,31844
udp,31845
unas,31846
udp,31847
tcp,31848
tlsp,31849
unas,31850
tcp,31851
udp,31852
tcp,31853
udp,31854
tcp,31855
udp,31856
udp,31857
tcp,31858
tcp,31859
udp,31860
wb-mon,31861
tcp,31862
tcp,31863
udp,31864
udp,31865
tcp,31866
udp,31867
vmtp,31868
sdrp,31869
tcp,31870
pvp,31871
udp,31872
tcp,31873
udp,31874
udp,31875
tcp,31876
udp,31877
udp,31878
tcp,31879
udp,31880
tcp,31881
tcp,31882
tcp,31883
tcp,31884
tcp,31885
udp,31886
udp,31887
tcp,31888
udp,31889
sep,31890
udp,31891
tcp,31892
udp,31893
tcp,31894
tcp,31895
tcp,31896
unas,31897
tcp,31898
tcp,31899
udp,31900
udp,31901
tcp,31902
udp,31903
tcp,31904
tcp,31905
sps,31906
udp,31907
udp,31908
unas,31909
,31910
udp,31911
unas,31912
,31913
tcp,31914
tcp,31915
udp,31916
tcp,31917
udp,31918
unas,31919
unas,31920
tcp,31921
tcp,31922
bna,31923
tcp,31924
udp,31925
udp,31926
tcp,31927
udp,31928
tcp,31929
tcp,31930
tcp,31931
tcp,31932
arp,31933
udp,31934
,31935
udp,31936
udp,31937
tcp,31938
unas,31939
udp,31940
udp,31941
tcp,31942
tcp,31943
udp,31944
unas,31945
unas,31946
udp,31947
wb-expak,31948
,31949
tcp,31950
tcp,31951
tcp,31952
tcp,31953
unas,31954
udp,31955
tcp,31956
arp,31957
tcp,31958
udp,31959
udp,31960
ospf,31961
tcp,31962
tcp,31963
udp,31964
unas,31965
udp,31966
tcp,31967
udp,31968
iplt,31969
tcp,31970
tcp,31971
tcp,31972
tcp,31973
udp,31974
unas,31975
tcp,31976
tcp,31977
tcp,31978
udp,31979
unas,31980
arp,31981
udp,31982
udp,31983
udp,31984
tcp,31985
,31986
tcp,31987
tcp,31988
tcp,31989
tcp,31990
,31991
udp,31992
udp,31993
udp,31994
tcp,31995
tcp,31996
tcp,31997
udp,31998
tcp,31999
arp,32000
tcp,32001
tcp,32002
udp,32003
tcp,32004
tcp,32005
wsn,32006
udp,32007
tcp,32008
visa,32009
tcp,32010
tcp,32011
,32012
,32013
udp,32014
tcp,32015
tcp,32016
pim,32017
arp,32018
tcp,32019
udp,32020
ipv6,32021
ospf,32022
tcp,32023
udp,32024
udp,32025
udp,32026
tcp,32027
tcp,32028
,32029
udp,32030
udp,32031
udp,32032
tcp,32033
udp,32034
tcp,32035
udp,32036
udp,32037
udp,32038
tcp,32039
ipv6-no,32040
tcp,32041
udp,32042
udp,32043
arp,32044
tcp,32045
tcp,32046
chaos,32047
unas,32048
udp,32049
udp,32050
tcp,32051
tcp,32052
tcp,32053
,32054
tcp,32055
tcp,32056
udp,32057
tcp,32058
tcp,32059
,32060
udp,32061
tcp,32062
tcp,32063
udp,32064
leaf-2,32065
tcp,32066
udp,32067
tcp,32068
tcp,32069
udp,32070
tcp,32071
udp,32072
tcp,32073
tcp,32074
udp,32075
udp,32076
tcp,32077
tcp,32078
tcp,32079
unas,32080
tcp,32081
udp,32082
udp,32083
udp,32084
tcp,32085
,32086
tcp,32087
unas,32088
igmp,32089
tcp,32090
ipv6,32091
tcp,32092
tcp,32093
tcp,32094
chaos,32095
udp,32096
udp,32097
udp,32098
tcp,32099
unas,32100
tcp,32101
tcp,32102
rsvp,32103
udp,32104
tcp,32105
udp,32106
udp,32107
tcp,32108
tcp,32109
udp,32110
udp,32111
tcp,32112
udp,32113
udp,32114
udp,32115
udp,32116
tcp,32117
tcp,32118
udp,32119
bbn-rcc,32120
tcp,32121
tcp,32122
udp,32123
udp,32124
tcp,32125
tcp,32126
tcp,32127
udp,32128
udp,32129
udp,32130
tcp,32131
udp,32132
udp,32133
tcp,32134
,32135
udp,32136
unas,32137
tcp,32138
,32139
tcp,32140
tcp,32141
tcp,32142
sctp,32143
udp,32144
udp,32145
,32146
tcp,32147
tcp,32148
udp,32149
tcp,32150
arp,32151
udp,32152
tcp,32153
udp,32154
tcp,32155
zero,32156
dcn,32157
udp,32158
tcp,32159
udp,32160
argus,32161
udp,32162
tcp,32163
udp,32164
ospf,32165
udp,32166
udp,32167
udp,32168
udp,32169
udp,32170
tcp,32171
tcp,32172
smp,32173
,32174
,32175
tcp,32176
,32177
unas,32178
udp,32179
,32180
udp,32181
unas,32182
sctp,32183
udp,32184
tcp,32185
ddp,32186
unas,32187
udp,32188
tcp,32189
tcp,32190
udp,32191
tcp,32192
tcp,32193
tcp,32194
tcp,32195
unas,32196
arp,32197
tcp,32198
udp,32199
tcp,32200
tcp,32201
tcp,32202
udp,32203
,32204
tcp,32205
tcp,32206
udp,32207
tcp,32208
ospf,32209
tcp,32210
udp,32211
udp,32212
tcp,32213
tcp,32214
,32215
udp,32216
tcp,32217
tcp,32218
udp,32219
udp,32220
tcp,32221
udp,32222
udp,32223
udp,32224
tcp,32225
udp,32226
tcp,32227
udp,32228
unas,32229
tcp,32230
udp,32231
tcp,32232
tcp,32233
xnet,32234
eigrp,32235
tcp,32236
udp,32237
tcp,32238
tcp,32239
tcp,32240
tcp,32241
tcp,32242
tcp,32243
udp,32244
tcp,32245
tcp,32246
udp,32247
arp,32248
udp,32249
udp,32250
udp,32251
tcp,32252
tcp,32253
tcp,32254
tcp,32255
tcp,32256
udp,32257
rsvp,32258
udp,32259
udp,32260
ipv6-no,32261
unas,32262
udp,32263
udp,32264
arp,32265
tcp,32266
